GeneSymbol,rhythmicity_mm_Heart,rhythmicity_mm_Lung,rhythmicity_hs_Lung,GtexMeanTPMv8_hs_Muscle.Skeletal,GSE38718_gender_hs_sm,GSE123878_exercise_Mm_sm
LHFPL6,8.30944,2.53895,4.94104,4.62156,0.515803322940088,0.131715534118595
LHPP,0.37426,3.48129,1.0757,2.11154,0.0292813730225419,0.148059190814943
LHX1,0.0,4.79895e-10,,0.00691214,,
LHX2,5.11823,2.98328e-05,,0.032886,0.0831916610907544,
LHX3,1.95352e-06,3.10041e-08,,0.0107779,,
LHX4,1.64597e-11,2.05745,,0.476178,0.0176882799874534,
LHX5,8.22692e-07,6.71392,,0.00443023,,
LHX6,9.82579,0.0,0.056498,1.14949,0.23320587306294,0.140383084678462
LHX8,0.0,0.237742,,0.00408466,0.0626062639675617,
LHX9,0.0,0.0,,0.0366868,0.0112987989368207,
LIAS,0.0,0.0,1.00383,1.96244,,0.0127444505015479
LIF,0.00722845,0.174422,2.66407,0.698882,0.0570420020367859,
LIFR,2.10625,0.950505,16.2961,4.28048,0.200302561071919,0.0862025980606576
LIFR-AS1,,,,0.747537,,
LIG1,0.0,0.00375412,3.9613,1.70715,,0.136564616915465
LIG3,0.0,4.51121,4.58789,3.09177,0.0473898293397168,0.0667664372660355
LIG4,2.43322,8.60095,3.00612,2.82667,,0.118558527245671
LILRA1,,,1.25149,0.147213,,
LILRA2,,,1.21659,0.17171,,
LILRA4,,,,0.0332354,,
LILRA5,0.829492,0.289876,3.25533,0.702931,0.016520588953949,
LILRA6,,,5.11222,0.976257,,
LILRB1,,,3.57145,0.328491,0.082166170264574,
LILRB2,,,4.42824,0.872034,,
LILRB3,10.8764,13.1255,7.4558,0.889126,,0.170355925797115
LILRB4,14.6625,9.2019,5.23183,0.273023,0.0056745319919961,0.724993893210052
LILRB5,,,1.15898,1.87318,,
LILRP2,,,,0.0102893,0.0892494782049544,
LIM2,1.44154e-15,0.0,,0.0155439,,
LIMA1,3.6639,18.141,0.67797,3.69298,,0.133060135195157
LIMCH1,3.57293,4.24744,12.2681,5.7315,,0.0895256756388887
LIMD1,16.0388,4.04162,5.13245,3.43583,0.338384726690085,0.0802195171243901
LIMD2,,,0.132702,0.880817,0.0771475793915983,0.0380194644282331
LIME1,9.40549,2.79279,0.912852,2.72862,,0.216920406688551
LIMK1,1.10726,12.1674,2.49209,4.19345,,0.315923511254688
LIMK2,0.0,5.37156,1.87264,3.60768,0.11826085602808,0.0213476329937524
LIMS1,8.4408,3.57483,0.169613,4.62057,0.0483255496299266,0.501425021673212
LIMS2,2.2236,21.4852,2.31474,3.88803,,0.0644458251313282
LIN28A,2.88308e-15,0.0,,0.0105109,,
LIN28B,2.48793e-11,0.0,,0.0144804,0.0958247857982202,
LIN37,3.3298e-12,0.0224681,0.0556004,2.85685,0.0539048587288109,0.213759003190345
LIN52,11.6781,9.32373,3.49174,2.31892,0.0467057078508777,0.355482258713897
LIN54,0.0,17.2627,0.620631,1.92932,0.0312276238610165,0.107545325539607
LIN7A,6.78307,1.16167,2.9839,0.85845,0.0634415941083804,0.178940787740076
LIN7B,2.73027,2.89315e-07,1.9191,4.54741,,
LIN7C,3.50615e-13,6.72898,0.717589,2.42394,,0.116194517936462
LIN9,1.60479e-06,14.4765,,1.15629,0.0083332434407714,0.233674049282059
LINC00029,,,,0.0105053,0.071662137522968,
LINC00158,,,,0.0557025,0.0269117288820642,
LINC00161,,,,0.0777481,0.0154509069472062,
LINC00167,,,,0.118844,0.101383381444595,
LINC00173,,,,0.296616,0.029058214226481,
LINC00174,,,8.78805,1.54105,0.140062111466797,
LINC00205,,,,0.912918,0.111399000667046,
LINC00304,,,,0.529513,0.0267021621365626,
LINC00305,,,,0.00332566,0.0189782320364302,
LINC00310,,,,0.82292,,
LINC00311,,,,0.741098,0.0225088454176663,
LINC00315,,,,0.0621161,0.0324221031447336,
LINC00324,,,0.236687,1.05926,0.136362431807154,
LINC00334,,,,0.332637,0.104723501345682,
LINC00337,,,,0.203345,0.0208708383188574,
LINC00339,,,2.74865,2.99621,,
LINC00342,,,,2.0317,0.0584184989601306,
LINC00461,,,,0.024022,0.0352034639811865,
LINC00467,,,,0.928599,,
LINC00470,,,,0.0117582,,
LINC00471,,,,0.602169,0.0572257926053008,
LINC00472,,,,0.906765,0.131708466519417,
LINC00474,,,,0.00086446,0.0018993622907164,
LINC00475,,,,0.163672,0.0281700873827209,
LINC00476,,,,1.23895,0.0858126259418452,
LINC00479,,,,0.0043385,0.0031458367248355,
LINC00482,,,,1.61329,0.162171063725812,
LINC00525,,,,0.0941192,0.0426071737315423,
LINC00526,,,,1.99762,0.10480504906415,
LINC00528,,,,0.116474,0.073648471073323,
LINC00574,,,,0.0740584,,
LINC00598,,,,0.439233,0.101605661317254,
LINC00612,,,,0.276708,0.0498957340625612,
LINC00615,,,,0.00279359,0.0118669088660881,
LINC00622,,,1.82393,0.36048,,
LINC00632,,,,0.121863,0.0362515990711598,
LINC00638,,,,0.225126,0.0030758046758085,
LINC00641,,,0.381978,2.92695,0.0155844253186728,
LINC00643,,,,0.0120864,0.0649774075975533,
LINC00652,,,,0.251582,,
LINC00654,,,,0.642811,0.114825338561029,
LINC00661,,,,0.021107,0.0082228580094123,
LINC00662,,,,1.10154,0.274103057263159,
LINC00665,,,3.16002,0.93631,0.100903334835706,
LINC00667,,,3.8806,3.89355,0.0163282459925718,
LINC00671,,,,0.128036,0.001532166363249,
LINC00672,,,5.43703,0.269438,0.244577981769516,
LINC00687,,,,0.00397281,,
LINC00839,,,0.824618,0.104969,,
LINC00847,,,0.0256653,3.11982,0.0911301565682097,
LINC00852,,,0.818682,0.577355,,
LINC00857,,,,0.118138,0.026913631436321,
LINC00886,,,,0.65177,0.0289900197492052,
LINC00888,,,0.745148,2.87609,0.119021783746872,
LINC00893,,,5.97146,1.82172,0.0858773729153191,
LINC00894,,,7.18848,0.799978,0.0061256084679182,
LINC00896,,,,0.0191406,0.0179359605819362,
LINC00900,,,,0.0911436,0.0954070982335473,
LINC00909,,,4.56254,2.54684,,
LINC00910,,,,0.368328,0.173549658124343,
LINC00917,,,,0.0320993,0.0110623598757806,
LINC00921,,,,0.930398,0.0951628286500172,
LINC00926,,,2.07203,0.957145,0.142328161043982,
LINC00933,,,,0.339812,,
LINC00937,,,,0.0541738,0.108725742703623,
LINC00943,,,,0.0495027,0.0384370389574311,
LINC00957,,,,2.27352,0.333102021836911,
LINC01003,,,0.170101,3.27801,0.119809673665472,
LINC01006,,,,1.22938,,
LINC01023,,,4.62565,2.21594,0.0231988298520189,
LINC01089,,,1.41805,3.67254,0.118056120849442,
LINC01101,,,,0.00282398,0.0631023757233375,
LINC01102,,,,0.00288707,0.146917626281461,
LINC01116,,,,0.708619,,
LINC01121,,,,0.203247,0.0866199206088991,
LINC01126,,,,0.869992,0.0769987384367825,
LINC01128,,,0.652731,3.74598,0.250261388931171,
LINC01137,,,0.0488004,2.53443,0.0889591026339192,
LINC01138,,,,0.170488,0.0555716411717802,
LINC01140,,,0.120406,0.771884,0.412716324649255,
LINC01144,,,,1.02058,0.0133021785062271,
LINC01184,,,0.661339,2.14389,0.174840494191282,
LINC01197,,,,0.35865,0.0094089301884845,
LINC01278,,,5.4797,3.05266,0.215734644285061,
LINC01315,,,1.24573,0.368163,0.0186894507556232,
LINC01341,,,,1.02276,0.0068602537824009,
LINC01354,,,,0.633662,0.0072089208904846,
LINC01356,,,,0.0697984,0.0379941103349237,
LINC01366,,,,0.0917895,,
LINC01405,,,,6.08217,0.167064456939022,
LINC01431,,,,0.294987,0.0376897019633735,
LINC01465,,,,0.204371,,
LINC01503,,,1.08507,0.408768,,
LINC01521,,,,0.742411,,
LINC01547,,,,0.613006,0.056375525063924,
LINC01549,,,,0.00634438,0.0134434126132663,
LINC01551,,,,0.00492504,,
LINC01554,,,,5.07777,0.0482373349207452,
LINC01555,,,,0.00304459,0.0045887618608588,
LINC01558,,,,0.146152,0.102502245204971,
LINC01560,,,,2.29281,0.0139401734750915,
LINC01565,,,,0.0355568,,
LINC01587,,,,0.0403329,,
LINC01588,,,,0.183108,0.0387166088235356,
LINC01600,,,,0.296164,0.0974942731177153,
LINC01963,,,1.40943,3.64359,0.130526578037746,
LINC02210,,,7.64593,0.844657,0.0909004019724371,
LINC02249,,,,0.00188759,0.0983754586943135,
LINC02693,,,1.51005,2.39185,0.0023903173402786,
LINC02716,,,,3.05526,0.112004826896866,
LINC02870,,,,0.0154402,0.0921572465184424,
LINC02873,,,,0.00550256,0.0253833971565709,
LINC-PINT,,,1.01912,3.95777,0.14757715563267,
LINGO1,0.0,0.0,,0.451707,,
LINGO2,1.5072e-07,0.622453,,0.0177639,,
LINGO3,12.5125,2.11574e-09,,0.141312,0.0167347315328819,0.0860752220393756
LINS1,4.32815e-12,0.0,0.0251363,1.49796,0.0832829869610019,0.0581904702669832
LIPA,7.74264,4.517,0.205005,2.41818,,0.310016721345049
LIPC,0.0,5.47786e-14,,0.03652,,
LIPE,0.000332017,17.8425,0.869835,2.58732,,0.0183984197266973
LIPF,6.87453e-07,0.0,,1.14843,,
LIPG,1.65883e-09,26.2204,2.8405,0.858753,0.030607166951282,
LIPH,0.0,11.1035,1.88325,0.0676223,,
LIPI,0.0,1.85521e-07,,0.0166446,,
LIPT1,4.36645e-07,0.0,1.03839,2.42715,,0.146763954039157
LIPT2,2.43684,5.16399,,2.0059,,0.320200306352595
LITAF,18.7956,17.8887,1.55771,3.93025,0.0642655843663853,0.453718350695309
LIX1,5.93736e-08,1.96675e-09,,0.0222281,0.0122113074070316,
LIX1L,12.5507,0.0,,4.95775,0.161706821016408,0.214441891702975
LKAAEAR1,1.61893e-10,2.89979e-10,,0.0489144,0.139824260973958,
LLCFC1,7.6131e-12,0.400623,,0.141211,0.0155035251727087,
LLGL1,0.0,5.77238e-07,0.277992,3.43674,,0.0480175417631746
LLGL2,1.40167,1.24135e-06,1.60222,0.961473,0.0790507514568879,0.0214062316004979
LLPH,0.00132255,0.0541105,4.53923,2.37039,,0.330394724771663
LMAN1,3.79425e-06,8.347,0.507524,4.57622,0.0229047937017519,0.0400125506685278
LMAN2,0.0889015,3.34733,3.58216,5.14152,,0.0023667247145379
LMAN2L,0.0037324,4.64839,2.24071,3.90574,,0.154765684281766
LMBR1,0.0659855,2.36765,3.79081,2.30338,0.0029586435766226,0.0048154465946084
LMBR1L,0.0,17.4422,1.86603,3.40583,,0.285465061263916
LMBRD1,0.0,0.0,6.04036,4.66027,,0.0051372241898419
LMBRD2,2.80315e-08,5.18645e-08,2.45827,2.58894,0.0045921205678647,0.302359520810964
LMCD1,5.61041,0.485049,0.0933703,5.74449,0.160158660156064,0.616254144800319
LMF1,2.65768,3.71128e-10,3.8833,1.71752,0.0619706064295373,0.251226588394568
LMF2,0.469242,2.71473,5.69499,4.48754,,0.0201636065894399
LMLN,0.806857,6.52699,0.994562,1.58952,0.110371446863232,0.342580648315033
LMNA,1.31227,4.49488,0.280895,6.04194,0.137540037849046,0.28809017975629
LMNB1,0.600202,2.02563e-05,4.87297,0.946606,,0.134316717571399
LMNB2,0.0,2.10764,11.725,3.74971,0.0592698997741676,0.112266676351985
LMNTD1,3.96638,8.69111,,0.00329422,0.0010782404775238,
LMNTD2,0.0,0.0,3.55823,0.482243,,
LMO1,0.973218,0.0,,2.87432,,0.525706031202875
LMO2,0.825958,0.628028,0.237205,4.40194,0.0012798043839423,0.200362680956217
LMO3,,,1.78938,0.7107,0.113418980373652,
LMO4,13.7501,0.00359763,6.13611,3.65121,0.071015402162582,0.116296768141885
LMO7,12.0785,25.7309,1.28053,4.74782,0.0208856327786986,0.394351844938037
LMO7DN,,,,0.158426,0.167326806566103,
LMOD1,12.4412,0.0,4.55745,5.32443,0.174012626542432,0.1797080314842
LMOD2,15.7832,5.31455,,8.7522,0.0267285648279909,0.552683710667034
LMOD3,2.97035,0.0564062,,7.30751,0.0833589897728686,0.277632681604588
LMTK2,3.37646e-08,20.2794,4.31386,3.41656,0.0053619718889699,0.026113102912761
LMTK3,8.35495e-05,1.72348e-06,0.210214,0.0822926,0.0442147014640679,
LMX1A,0.0,0.0207266,,0.144725,0.0769117087985403,
LMX1B,0.612343,2.33081e-11,,0.0883947,,
LNP1,,,6.95093,1.80935,,
LNPEP,4.88416,0.220814,5.44306,3.30608,0.0465010841959685,0.353791364130521
LNPK,0.02034,10.8387,4.20268,3.50255,,0.0794790084724619
LNX1,8.01016,2.48783,5.5463,1.60345,,0.388829320245553
LNX2,0.935418,0.0,1.83022,2.65569,0.111097482276114,0.533457629395686
LOH12CR2,,,,0.758047,,
LONP1,0.493066,3.97591,3.04059,5.40504,0.0142960701357877,0.0075199370671122
LONP2,0.0,2.34747e-06,7.29085,4.09133,0.0178150025033119,0.0120533836514444
LONRF1,18.5208,26.6034,2.92033,4.00533,0.0421251258170638,0.748261380640103
LONRF2,3.77563,1.9976,1.56143,2.40792,,
LONRF3,21.4741,31.0937,1.81684,2.91186,,0.624703487748762
LORICRIN,,,,1.04333,,
LOX,8.0623,4.71992,3.16561,1.52599,0.0323300024253279,0.241704012607072
LOXHD1,,,,0.0900815,0.141827395361628,
LOXL1,14.462,32.4185,0.518414,2.15907,0.0692048808422863,0.269902907918403
LOXL1-AS1,,,,0.472144,,
LOXL2,9.49816,5.0814,0.0537918,1.75188,,0.100462646998423
LOXL3,8.18164e-09,1.98529,1.08365,0.937549,0.079494612578114,0.351072475479548
LOXL4,0.0506843,8.90401,6.19129,3.18237,0.0180611007600229,0.112746959736096
LPA,,,,0.00659168,,
LPAL2,,,,0.279666,,
LPAR1,0.0,6.06932,0.653556,2.56593,,0.145727228576485
LPAR2,2.88308e-15,0.0,0.714544,0.690557,,
LPAR3,0.0,11.9978,,0.0260458,0.0410430498253462,
LPAR4,2.93625,2.53213e-07,,0.0701832,,0.469794751379896
LPAR5,0.884647,6.15676e-06,,0.180958,0.117253765638262,
LPAR6,8.24075e-07,2.16725,0.991194,1.97988,0.209069164254229,0.170611396152638
LPCAT1,2.12126,13.4954,1.74616,1.84516,,0.188748908981666
LPCAT2,2.71383,0.490184,0.52463,1.49236,0.0384541267979612,
LPCAT3,0.0,15.3202,2.7629,4.30103,0.105241271560077,0.185038699940353
LPCAT4,0.740986,5.62074,0.0125297,2.99934,0.0840979943773066,0.2652376589801
LPGAT1,1.82255,7.1111,1.59679,3.00566,0.137115186358705,0.326484818170865
LPIN1,21.479,23.8626,0.442364,6.96247,,0.34300153832739
LPIN2,0.0,23.4381,1.22371,1.73428,0.0921666223501227,0.143215263689289
LPIN3,0.0,1.84324,4.13547,1.86728,,0.433328753464563
LPL,8.33001e-06,0.0513005,1.09051,5.98173,1.22930357783442,0.389001335714097
LPO,0.0,1.29739e-14,,0.0188438,,
LPP,1.77388,2.13832,0.283662,3.14028,0.390409366063855,0.318788132225821
LPXN,0.0945751,2.22866,0.0634578,1.82324,0.0955673151712961,
LRAT,19.5708,16.4122,,0.00876324,,
LRATD1,0.0,2.24682,1.90512,0.502126,0.0383047951777025,
LRATD2,0.000129309,1.51407,2.0009,1.35175,0.0695914398383111,0.263823243462557
LRBA,0.0,0.976441,5.31838,2.1036,0.157777414695881,0.164155401199701
LRCH1,5.18133,1.72767,4.94986,1.73346,0.0325464873501171,0.11311069044783
LRCH2,0.923297,0.564354,8.40084,0.561729,,0.579563517926154
LRCH3,4.39614,2.88163,3.25833,3.03524,0.0695986524296401,0.0162313703788397
LRFN1,0.0,1.17235,0.0658498,0.246993,,
LRFN2,1.05393e-13,0.406793,,0.0474274,,
LRFN3,1.36298e-05,0.288198,1.6199,2.64162,0.145149463833036,0.19926904471549
LRFN4,0.0,0.0,0.195104,2.8264,0.0875995599088872,0.609384967641526
LRFN5,2.08354e-11,0.0,,0.0876416,0.116461199335237,
LRG1,1.14531,11.3441,4.10171,0.906463,,0.0501202410401113
LRGUK,0.0,0.0212631,,0.1396,,
LRIF1,4.11619,6.98558e-05,0.763221,3.23888,,0.0791259250725389
LRIG1,5.13365,20.0346,6.65886,4.72845,0.115631110931766,0.0880315545907359
LRIG2,3.36053e-07,0.0,6.46607,2.04672,0.0158840315935915,0.0782349185764491
LRIG3,2.00679,0.450108,8.60996,2.2117,,0.278624066815851
LRIT1,3.74591e-09,1.70785,,0.00727403,0.0837984954701971,
LRMDA,0.000549244,13.0479,4.2312,0.546209,,0.0328751179135347
LRP1,1.01443,1.00908e-14,0.539275,4.0619,0.0158174264123789,0.158950720886304
LRP10,2.40118e-10,2.29216,1.21136,4.68515,0.10492454284404,0.0828493119428533
LRP11,2.25201e-12,1.17017,1.01071,2.63824,,0.586061811094952
LRP12,0.803389,3.10676,0.735813,2.66827,,0.0696765830428619
LRP1B,2.12948e-12,0.0,,1.06838,,
LRP2,6.13127e-06,10.9851,,0.0154313,0.0513415174533045,
LRP2BP,0.0,9.48462e-06,2.2048,1.17014,,0.241205000278942
LRP3,0.0,1.65624,0.886246,4.32191,,0.273421756351538
LRP4,0.753282,4.87947,3.04105,2.68255,,0.551236785925723
LRP5,9.56928,3.27173,6.90597,2.93783,0.200132856342568,0.344927494854337
LRP5L,,,2.08894,1.26024,0.037122760496203,
LRP6,0.0636521,7.19646,1.62748,2.69583,,0.0015955764895051
LRP8,3.86969e-08,0.0,2.47231,0.56035,0.0003832284305609,
LRPAP1,1.02705,6.87739,0.794542,4.02577,0.0055704534638936,0.0470489229303657
LRPPRC,0.330799,0.0,0.116108,5.9532,0.0297926868320282,0.0171525549468681
LRR1,0.0,0.228766,3.58328,1.74146,0.117392615242908,
LRRC1,10.7196,1.04934e-08,2.27187,0.98238,,0.328428551236997
LRRC10B,0.213821,3.92165,0.0190662,0.711941,,
LRRC14,3.41966e-13,0.664348,4.09984,3.12374,0.105376365917405,0.344834188328416
LRRC15,0.418157,5.7384e-08,,0.157843,0.0390208205306415,
LRRC17,2.90356,11.5707,0.730712,1.28934,,0.12159560727618
LRRC18,0.0,0.782211,,0.025943,0.114080933129925,
LRRC19,0.0,0.0,,0.0134203,,
LRRC2,0.306154,0.217287,,6.45056,0.225387080937052,0.0961339722859655
LRRC20,10.1212,2.38266,0.00943187,6.76401,0.147919541316485,0.246316631586085
LRRC23,0.0,0.0,0.466405,2.92375,,
LRRC25,0.0,0.000295929,4.65075,1.46238,,0.111731653079351
LRRC27,0.0952539,2.48747,4.07156,0.645784,,0.503632651063581
LRRC28,3.67842e-06,0.0,1.6279,2.30151,0.128044813560945,0.0321530652366878
LRRC29,0.325802,0.0945246,1.73595,0.769197,,0.0761869075539195
LRRC2-AS1,,,,0.231876,,
LRRC3,2.17976,0.55175,3.24551,0.336308,,0.509707640146089
LRRC31,,,,0.0112211,,
LRRC32,0.816125,10.3364,0.0603422,4.33267,,0.29734817873652
LRRC34,0.396199,3.5498,,0.256305,,
LRRC36,0.796301,0.623646,2.13901,0.0840245,,0.663591990115997
LRRC37A16P,,,,1.15675,,
LRRC37A3,,,9.2273,0.622509,0.0216652233514654,
LRRC37A4P,,,,0.185335,0.0405102864175344,
LRRC38,0.0,0.0512518,,5.09637,,0.181440672058685
LRRC39,3.62562,4.22075e-11,3.72105,6.94854,0.0244132028466879,0.0356622563893168
LRRC3B,1.94365,0.0,,1.28189,,0.665039712282376
LRRC4,0.0,0.352487,0.175486,0.674626,,
LRRC40,2.04996e-08,0.0,2.09269,2.71651,0.223602157594327,0.115982845509691
LRRC41,3.95196,0.0,0.469696,4.23704,0.113447344519069,0.0516625371303584
LRRC42,0.00318075,0.55931,0.123616,3.47616,0.0398452891774594,0.0183814077130998
LRRC43,0.0,0.0,,0.134549,0.13150970248441,
LRRC45,4.79755e-10,0.90754,2.26504,1.69213,,0.0631273728117768
LRRC46,1.84678e-13,4.85257e-09,1.07225,0.217418,0.0249010612162119,
LRRC47,0.596529,4.41811e-10,0.736575,5.95121,,0.209642719210311
LRRC49,13.6178,2.78161,4.2665,0.46272,0.0053032179390855,0.730054214815828
LRRC4B,1.22765,0.00304631,0.522326,0.635664,0.0654326775777707,
LRRC4C,0.188255,5.76617e-15,,0.207359,0.0012191561143115,
LRRC52,1.36733e-08,0.055587,,0.899864,0.0523691155776929,0.996407327793865
LRRC55,0.0,0.0261517,,0.0756622,,
LRRC56,6.0417e-08,4.36861e-09,1.96931,1.11171,,0.275910183361802
LRRC57,0.303613,14.7224,7.3452,1.7853,0.056038414224624,0.0953085163503699
LRRC58,20.3992,6.5138,0.635374,2.47238,0.0855736956430211,0.173973220824181
LRRC59,0.213869,0.0,7.74743,4.29571,0.0502265321253432,0.130679601241907
LRRC6,0.0,2.57241,2.52782,0.234664,,
LRRC61,6.69276,3.48537e-08,1.44255,1.27041,,0.0792241822929979
LRRC63,0.0,5.22838e-10,,0.0252123,0.0102728583760721,
LRRC66,4.10093e-08,0.0,,2.50715,0.0048243641303935,
LRRC7,1.40687e-09,1.25809e-07,,0.312961,0.0013644243249446,
LRRC71,3.7373,8.82329,1.36928,0.190958,,
LRRC72,1.44154e-15,0.0,,0.00469541,0.0241374999889064,
LRRC73,1.78371e-07,1.37005,,0.124787,,
LRRC74A,0.00474379,0.681047,,0.0261555,,
LRRC74B,,,,0.118808,0.0281559369149815,
LRRC75A,3.12379,6.26523,5.45832,0.394837,0.0001957513247936,0.235141255804087
LRRC75B,0.0,3.17101e-06,8.49642,1.77301,,
LRRC8A,16.4992,0.344024,0.619895,3.44462,0.134942852772091,0.0387160795158706
LRRC8B,5.4833,0.171835,0.410367,2.13233,0.0400811662332239,0.289069453927832
LRRC8C,3.72144,2.4298,0.679552,1.20453,0.201189530073421,0.199457916373252
LRRC8D,15.615,2.85385,1.46595,2.55751,0.107118767978439,0.300479853909622
LRRC8E,3.21552e-06,11.6477,,0.0332824,0.0322651519496135,
LRRCC1,0.003222,0.0,0.952423,0.700898,0.0179571700483625,0.201199945217976
LRRD1,9.55904e-05,3.31213e-11,,0.0556592,0.0393257134172154,
LRRFIP1,21.5404,4.30829,0.771879,5.30452,0.224379641831843,0.0042212605604613
LRRFIP2,,,0.773,5.36502,,
LRRIQ1,0.0512129,14.5434,,0.017882,,
LRRIQ3,0.0,0.0,,0.0677232,0.0237350204742683,
LRRK1,0.0,13.6559,0.0839501,0.676661,0.0265477199249498,0.171753344645248
LRRK2,1.93327e-13,1.61004e-12,0.455196,2.35404,0.215451977786665,0.355232911898609
LRRN1,0.0518625,0.0,,2.28747,,0.790904838331293
LRRN2,0.0,0.0512627,0.763899,0.871175,0.0820241504119901,0.883030843501686
LRRN3,8.95774e-12,8.35498,33.2473,2.21422,,
LRRN4,2.02665,11.9054,0.098555,0.244773,0.0774040776258182,
LRRN4CL,27.9279,1.10769,0.262369,2.36998,0.0597553356041667,0.17735986253289
LRRTM1,3.89071e-06,1.13153e-07,,0.0248213,0.0223717274041233,
LRRTM2,0.0,8.2545e-07,,0.228516,,
LRRTM3,0.0,0.0259043,,0.0453214,,
LRRTM4,0.0,0.000900649,,0.271988,,
LRSAM1,5.56851e-06,7.93489e-13,3.59095,3.44291,0.178977476597084,0.0609328154762931
LRTM1,6.20734,0.422791,,0.172741,0.0191482314516302,0.316512601808791
LRTM2,0.029623,12.317,,0.0141161,,0.156078945219494
LRTOMT,,,0.204915,1.48349,0.01149886992699,
LRWD1,0.020201,5.09339e-05,1.42984,3.44158,,0.0456367328734804
LSAMP,0.000152296,0.288168,12.3146,0.0778007,0.0714614842126959,
LSG1,1.77754e-07,0.220601,2.46019,4.28004,0.0164650717193613,0.127762373443364
LSM1,0.0,2.07742e-13,1.30337,3.97512,0.0380509944654701,0.0577164513994612
LSM10,1.15809,10.6061,3.15452,6.03299,,0.155891414414582
LSM11,3.01875,0.974895,0.642015,1.13271,0.126653733395907,0.441948714396152
LSM12,0.0,0.00119392,2.12241,2.78002,,0.189333312090884
LSM14A,1.29684e-11,8.36905,1.42348,5.68318,,0.163177725581426
LSM14B,1.55215,0.765603,0.733259,4.98182,0.0100969417509256,0.0731966349934969
LSM2,0.477268,0.0,1.78621,4.78543,,0.122691644227239
LSM3,7.96527,0.000918183,0.0467016,4.27604,0.0274108059317903,0.102704262062863
LSM4,1.16286,6.42182,0.792021,5.43744,,0.110206245535705
LSM5,0.0238822,0.0542249,1.31796,3.26523,0.114244495573478,0.151151369769864
LSM6,3.89503,5.33371e-14,3.79625,2.00813,0.113035648115339,0.0720621074873071
LSM7,7.34118,1.72532,3.04064,4.61479,,0.243269965293257
LSM8,8.83526,0.242078,1.76223,2.23059,0.0194316535663472,0.0726643947368887
LSMEM1,11.0662,3.00942,1.38417,3.91779,0.441801292404898,0.246949835776177
LSMEM2,22.0898,0.816613,,2.86189,,
LSP1,7.28868,10.8744,0.151622,2.87744,0.0204547822448209,0.0170809724225673
LSR,0.0,0.0,1.09518,1.82179,,
LSS,1.34099e-11,17.5326,0.142054,4.5483,0.0182336855129348,0.128682656925518
LST1,,,1.19595,0.757427,0.0178964156267023,
LTA,0.0,2.88308e-14,,0.433231,,
LTA4H,8.74843e-06,2.53067,3.03823,4.99822,,0.0160249096814136
LTB,1.0282e-07,11.6632,0.804875,0.529817,,
LTB4R,0.0,1.22734,3.12233,2.28827,0.087652121197646,
LTB4R2,0.0,0.29005,0.940369,1.23954,,
LTBP1,0.671306,0.399691,1.30831,2.86089,,0.0155817704538468
LTBP2,3.06476,14.9181,5.01839,3.77773,0.107184337335103,1.87614711020335
LTBP3,0.731206,2.87929e-10,17.6221,4.70398,,0.0688021312117079
LTBP4,1.14466,0.000659433,6.66639,4.96568,,0.109444681104866
LTBR,8.10116e-11,5.64348e-05,2.50713,4.40247,0.0651648332583274,0.0022550710373886
LTF,0.0,2.09444,1.52032,1.02097,0.0975761309110004,
LTK,0.0,0.204545,2.3543,1.72738,,
LTN1,0.0,0.0,0.442233,3.13491,,0.0364494895322098
LTO1,0.00125942,4.83301e-12,1.08243,2.23268,0.0380053511474516,0.0775452061816788
LTV1,0.00687229,4.88194e-07,2.42308,5.00743,0.0612125376571546,0.214855655335676
LUC7L,1.20643,1.69666e-09,5.08034,3.92657,0.13903720917299,0.105509964172341
LUC7L2,1.697e-08,2.82625,9.04191,5.72325,0.0385611209622718,0.174034439463644
LUC7L3,7.00408,0.265395,2.60755,5.44727,,0.165627254648087
LUM,5.35648,5.70184e-09,4.57959,3.55307,0.162066684787336,0.294067198932688
LURAP1,0.0629399,0.780785,1.62044,0.695733,0.121127183384234,0.0400960239542859
LURAP1L,0.0,13.3769,1.17466,1.46668,,0.610990891839926
LUZP1,0.804047,6.75204,0.515364,1.5953,0.0033857754800337,0.209740429015994
LUZP2,4.08215e-09,0.0,,0.0102743,0.0063149692970698,
LUZP4,,,,0.00269111,,
LVRN,1.03239e-06,0.349747,,0.753145,0.0965719105136116,0.687095615845916
LXN,0.0,0.501239,0.119978,1.43592,0.0627133876888699,0.0848134367415352
LY6D,1.08583,5.96896,,0.758331,,
LY6E,0.419247,2.56241,0.384666,3.8085,0.0210756993672607,0.145672416138866
LY6G5B,0.149211,4.32463e-15,2.69245,3.66612,0.110581778014498,
LY6G5C,0.0,7.46277e-11,0.610572,1.48387,,
LY6G6C,7.45769e-08,0.894839,,0.513988,,
LY6H,0.0,9.21713e-06,,0.237002,,
LY6K,,,,1.28805,0.0809375945064219,
LY75,0.0,0.0,1.61456,0.319827,0.083495534531465,
LY86,7.57154,1.68047,0.80653,0.287229,0.167446454220576,0.0303021268200159
LY86-AS1,,,,0.0124782,0.0348798559198191,
LY9,7.17807e-06,0.435022,0.497424,0.0584964,0.13652483492578,
