GeneSymbol	log2FC
Fam160a1	0.104705026470001
Eif4a3	0.11980411316912
Rbm18	0.0831526811581766
Wdr45	0.0578450466645753
Fam210a	0.165362000660776
Ccdc107	0.116661512800512
Plgrkt	0.146063584287855
Ndufaf6	0.114114163163651
Crhr2	0.122039829471847
Map3k7	0.017992067425281
Xrcc5	0.0701143546107442
Filip1l	0.0718596956079963
Prxl2a	0.0295624799081909
Dync1li1	0.0961087022243307
Exoc4	0.0863756149963651
Nde1	0.0729916396311843
Ntan1	0.116639320102894
Anapc4	0.15539518586329
Klf15	0.386381672663025
Rbl2	0.130834219005964
Metrn	0.0553781053860822
Wars	0.0258341541703975
Mccc1	0.0218779032720354
Mkks	0.115239312982264
Znrf1	0.0934268956673069
Micu2	0.386344214959097
Dhdh	0.365856878438384
Ppp2r5c	0.0914032499586537
Ltv1	0.214855655335676
Enpp4	0.0138449172760623
Bscl2	0.12612005975632
Mrpl15	0.00588542324465792
Dpy30	0.199746087971778
Yme1l1	0.0282780777598229
Hars	0.0635340078537964
Gtf3c6	0.114761430042041
Yap1	0.168157866610539
Atp1b3	0.0440090513427946
Frg1	0.142352978172098
Bnip1	0.0362244238657489
Fdft1	0.00888084850754213
Bpnt2	0.228973286622239
Zfp639	0.222879692497115
Rpp14	0.116959035322089
Usp24	0.102195591247956
C1qtnf9	0.122691914183191
Steap4	0.131293385316758
Ufsp1	0.0322913492819385
Fam98a	0.0545087769744261
Slc9a3r2	0.189160618776546
Cd300lg	0.13022975221652
Srp72	0.128962838242598
Fbxw11	0.0754344742464323
Cbr1	0.210737746454936
Sox6	0.208302034155977
Sorbs2	0.643426057884015
Mir133a-2	0.159098551306326
Ecd	0.12465324742368
Sbds	0.0499792134333912
Ergic2	0.103676924218709
Clec16a	0.0265442467160868
Kdr	0.497301393437018
Aprt	0.140426671151291
Nxn	0.21963159799334
Ubr5	0.0342033520535285
Mmab	0.0540732080512852
Arhgef6	0.0116110990339188
Rap1a	0.0122412255147568
Ablim2	0.158918498539194
Tln1	0.15826050892944
Timm9	0.0121608277452164
Sec31b	0.0142067650812708
Hspbp1	0.0167160217990009
Neurl2	0.0126363571781938
Sorbs1	0.219122448749821
Zdhhc4	0.0536701913337511
Mettl7a1	0.131625641759224
Slc25a19	0.0284208270186344
Oma1	0.0582221351093581
Ltbp3	0.0688021312117079
Tbrg4	0.0989628054599549
Ube3c	0.0113017876942725
Cyb5r4	0.081063868372315
Gphn	0.0567131414678767
Trim28	0.118665961666561
Atp6v0e	0.110262609605895
Gadd45gip1	0.127002604477
Hccs	0.267974311537218
Dlg1	0.226382629627396
Rnf220	0.0208855314565884
Dyrk2	0.0965878193773939
Camta2	0.0127512945405918
Fam89b	0.095094388881928
Nqo1	0.603622954170387
Actn4	0.074856537654339
Tardbp	0.0547892950813301
Vps33a	0.191659536655513
Eif6	0.0659239789777251
Ppp2r2a	0.0578606397578246
Tcaim	0.41044983089643
Eola1	0.168023454557799
Vps26a	0.14042635822125
Itm2c	0.0298398657358748
Huwe1	0.0367131418370293
Polr2b	0.03291614349461
Srrt	0.0299233867439868
Mtg1	0.0048610339306258
Pold2	0.211159950380703
Mvb12b	0.12039134217215
Ccndbp1	0.206404053223411
Klhl8	0.0815369740176102
Shmt2	0.0719641627972131
Cdc42se2	0.0353752948197996
Tomm5	0.205182099371274
Dcaf4	0.179849672650183
Tnpo3	0.0313818024465848
Bnip2	0.138453743625099
Pex2	0.0113716214267358
Oga	0.085999945731117
Svip	0.284029504524918
Emd	0.0941703302512891
Map2k6	0.0397731232165173
Xpr1	0.173064820138177
Bckdhb	0.0728324897276112
Czib	0.0875490831485344
Srsf1	0.100165689013185
Extl1	0.0755971866387274
Krcc1	0.0880552738457205
Sos2	0.202699376401888
Srsf11	0.145172601870194
Safb	0.0148638801875053
1810037I17Rik	0.0835184355294741
Msl1	0.0655671425233189
Lppos	0.119031761938587
Tsc22d4	0.316234146867234
Mindy1	0.0627941476947952
Slmap	0.095862563865147
Gns	0.0988651987543736
Usp15	0.0226406872875186
Lmo7	0.394351844938037
Gtpbp4	0.0558590252005161
Ddx47	0.00249038813919172
Mcfd2	0.132748888931594
Ramp1	0.561208531147081
Nub1	0.084665743686114
Vps37a	0.295124366265296
Nono	0.00547821273137607
Zfr	0.0743723035412745
1810013L24Rik	0.0583500301974734
Gpr108	0.142937541360065
NA	0.172492266424252
Tsn	0.0345300980554977
Timmdc1	0.154935345513626
Ndufaf5	0.241948881055882
Nhp2	0.254123585041179
Thyn1	0.115604658036219
Comt	0.0549496795396729
Trappc10	0.133826409224086
Cdk2ap2	0.0135958911433071
Etl4	0.0379027566230408
Socs7	0.0358178295251311
Cisd2	0.0801724446908481
Ankrd52	0.0325274623515208
Mir568	0.197754652462738
Pex7	0.0393502883805495
Pdk1	0.530513658252938
Ap2a2	0.0568912164312528
Cers2	0.0493687685340915
3300002P13Rik	0.0539052745717698
Slc12a2	0.223939641649445
Dusp22	0.239044117902708
Cyp2e1	0.585087250448443
Inpp5k	0.0776783957429377
Sdhaf2	0.0355410079692625
Ddit3	0.161943758305365
Cdc16	0.0546089392554125
Trpt1	0.087632154053806
Abhd5	0.0111475696556857
Sel1l3	0.0082984592544585
Pknox2	0.0255539235059744
Blcap	0.124534780603329
Fbxw4	0.137388888136532
Bcl2l13	0.183154526545398
Stxbp3	0.228017642660728
Tagln2	0.0224686918935844
1700001O22Rik	0.717433380297009
Cilp	1.45990524580485
Ythdf1	0.182091681893827
Mtrex	0.0910131160246558
P2ry2	0.407194947820563
Clcn4	0.0522134456931854
Afg3l1	0.127989686001768
Kcnj12	0.179442206275036
C1s1	0.115347067971764
Abtb1	0.0824372555269365
Gspt1	0.0570708272135596
Wbp1	0.33445506116687
Castor2	0.173965432300304
Vps37c	0.173686605982317
Scaf1	0.0203808969746363
Prpf6	0.096742921580069
Dstn	0.126401722692588
Mllt6	0.0978051936116721
Oxnad1	0.177155658521813
Kctd20	0.0122506233529428
Smarcc2	0.0653091132629527
Rnf5	0.109945039152404
Chrnb1	0.478892847581908
Hbs1l	0.104979837188137
Tspo	0.32935647261327
Dda1	0.105720024566288
Rchy1	0.0811673175859776
Ppp6r2	0.0642129391690077
Fam98b	0.115557654554995
Mpdz	0.0993313993835255
Isoc1	0.134275010721158
Lsm12	0.189333312090884
Atp6v1c1	0.0444948984679541
Vtn	0.124183967662842
Timm21	0.104953160217537
Nit2	0.00198216700708163
Amot	0.158742441584161
Sun1	0.0455415112548295
Mrps11	0.00926868547693289
Crbn	0.166943175162157
Nr3c1	0.308443537108465
Gpr157	0.521653774959623
Drg2	0.0845027873969107
Mrpl49	0.0736587342499648
Taf11	0.0206106134588124
Acad8	0.115844744622115
Adprhl1	1.31745461158975
Atxn10	0.150187922791633
Tbcb	0.0358601688968866
Dyrk1a	0.0589127465501455
Ap1b1	0.00833346698966001
Glmp	0.120550260938073
Acss2	0.481902895302265
Kat8	0.113547456609769
Ctxn3	0.312151225685253
Znrd2	0.00301028442074292
Lsm3	0.102704262062863
Snx21	0.058369453112036
Rala	0.074455136336474
Slc35e1	0.0321182237544114
Mapk9	0.221232878281546
Ip6k3	0.166551174744137
Apeh	0.228888292482258
Tatdn1	0.12414968720034
Deptor	0.0961158917241515
Parp6	0.209534163918791
S100a13	0.0291259714091034
Vta1	0.00128385688532212
Uxt	0.213191576914127
Smad4	0.158141103486909
Paf1	0.0730380002351812
Smu1	0.0366349253735154
Pgam5	0.0163948140273714
Ap1ar	0.168252676226108
Plrg1	0.0138599274364037
Ppp1cc	0.144586536282076
Mrps6	0.0531902153522835
Cyth1	0.210148607470224
Dgcr6	0.0510529824087685
Dus1l	0.034780682970245
Sys1	0.0440695223789616
Anapc2	0.0232331351246989
Sptbn1	0.0288915899776598
Cdkn2aipnl	0.50542328824444
Kif16b	0.0680155336786674
Rab24	0.120083444931615
Fundc1	0.202318971445335
Pi16	0.174758536731684
Slc39a1	0.0957574727295573
Tollip	0.133433992896736
Tmcc1	0.484397245933766
Fibp	0.111811011935417
Klhdc1	0.271069109504595
Dnm2	0.126434711716312
Snx6	0.0310960679815947
Znrd1as	0.027882783374251
Bola1	0.0373203075126074
Tbc1d7	0.0194433218935542
Gimap6	0.304883078745781
Actr8	0.121355809810514
Eef2k	0.29063629601167
Satb1	0.197000741779626
Oplah	0.0259390623821211
Washc3	0.0860542690441868
Qser1	0.204635185769278
Larp4b	0.064096318023072
Bnip3l	0.303554214758913
Acaa1a	0.155590007955357
Gas5	0.303257476728092
Rpa2	0.137610237547892
Mmgt1	0.0714305542956623
Ctsc	0.110489405160487
Ube2d-ps	0.0955346749772245
Usp14	0.0708933686702201
Rrn3	0.0801396243008919
Ruvbl2	0.0751053248938297
Ift20	0.0517953215256977
Mafg	0.256849878214038
Psme3ip1	0.00653975521649651
Adcy9	0.32833895649448
Ephx2	0.403855382742287
Tsta3	0.0559456975741118
Dbt	0.0659103134808033
Thap4	0.169597135350517
2410004B18Rik	0.283490967731436
Jak2	0.144612511266377
Pigu	0.0872181532986965
Sh3glb2	0.0530641537557045
Taf15	0.00922607544724101
Dync1h1	0.0229840791401664
Trim16	0.0877220216367115
Ccni	0.0746634554185621
Lrp10	0.0828493119428533
Mthfd1	0.0325980004823948
Efcab14	0.0657525725882135
C030006K11Rik	0.127034475127177
Mir22hg	0.212004188505035
Nudt6	0.0740221262485073
Mprip	0.0715228087899422
Mknk1	0.0398692580015027
Pea15a	0.0989459514851299
Zfp146	0.156631418437204
Mgat1	0.0554115725977918
Rap1b	0.00154384385066896
Abcc5	0.039287637044866
Ifngr1	0.0571718033213807
Plod1	0.202221417762259
Slc8a3	0.269824297684859
Dhx15	0.200534086489395
Triap1	0.0684953208970096
Itpa	0.0931927832184661
Tpr	0.0274468774356976
Crcp	0.194327508118724
Rtca	0.132636963740455
Eif5b	0.0100280410493832
Atad3a	0.185959062288979
Sgf29	0.302280164838785
Dtna	0.0218508494538938
Lta4h	0.0160249096814136
Pip4p2	0.0687523831780743
Alkbh6	0.0261884824547439
Kremen1	0.491105190960224
Papola	0.0539056902711022
Khdc4	0.132451767069881
Rras	0.12551962676977
Phf2	0.179563386688669
Cdc26	0.0779584582503673
Clint1	0.0137235940287383
Ttc19	0.00494603350842662
Rbm20	0.276056738347955
Dhx32	0.164688667650164
Zer1	0.0224418517248916
Rnf6	0.154673952411939
Csgalnact2	0.156028318439267
Mamstr	0.159611163985574
Cep104	0.0406246176744482
Maob	0.27815579467842
Pttg1ip	0.00748410395359609
Usp10	0.159495625444514
Pigt	0.0108684255560469
Cdc42ep2	0.112061171325951
Csrp1	0.0475481647879302
Wdr83	0.281668058401812
Trabd	0.0759894039463965
Adgrf5	0.068492329572532
Zfp24	0.242776378728234
Kti12	0.146545360001565
Ndst1	0.0995971465144978
Pcgf5	0.261842200963771
Acp6	0.149263179739455
Cdipt	0.0425460626170967
B230219D22Rik	0.0994850945475497
Mrps35	0.277731763519224
Pacs2	0.0380551678500983
Ap1m1	0.0156722322042905
Gnl3	0.334215525569494
Casq2	1.51861635754103
Akap8	0.131552456790365
Abhd12	0.0380149197710462
Ramp2	0.154886732197798
Arf4	0.15104772017148
Mea1	0.0637406684577672
Atg13	0.000733499407349613
Mrto4	0.177942459354702
Farsa	0.0468624519453406
Map3k10	0.121522544179311
Arpp19	0.0446969852270516
Snap47	0.164530432007937
Stat3	0.102395976538815
Kifbp	0.0743378959342578
Ethe1	0.0156246520733187
Aspscr1	0.0615035514166098
Dhps	0.00505815090916127
Leo1	0.00760214652333107
A430005L14Rik	0.240850467530088
Gramd1a	0.190265615801315
Hfe	0.114154268114893
Cmas	0.0228729871759263
Tpd52l2	0.150301019508809
Grn	0.0490443965975319
Nfkbia	0.117335710905568
Coa6	0.0094776474457349
Polr2a	0.00559159822137211
Snora28	0.625236412647618
Rnf139	0.081776735040772
Gna11	0.0410834682734067
Mcoln1	0.0235039687575036
Cacng7	0.286308860605662
Tmed2	0.0930436151229036
Ssrp1	0.0250030989095468
Spast	0.209482677794333
Glrx	0.0397076467379304
Atpaf2	0.0114910956769542
Eapp	0.136805965114613
Anxa1	0.0460555186379632
Ecm1	0.00931854419839646
Mapkap1	0.160598095482535
Ephx1	0.214098273133267
Dph3	0.021320438234642
Gpt	0.637865047444244
Cnst	0.00237104523770173
Cpeb4	0.223447527275904
Nob1	0.307033908521094
Slc40a1	0.87338660658966
Htra1	0.0164097554833616
Prkacb	0.101629280310894
Med8	0.196819741799278
Il11ra1	0.133065712249073
Pepd	0.00546180139527935
Plin2	0.235524539917872
Utp6	0.0434802066337654
Pole3	0.0025125458116653
Plbd2	0.109450578655296
A430046D13Rik	0.0826684113012721
Mrpl39	0.0986950827259677
Pdlim1	0.943139929367786
Txndc5	0.0393763262357372
Blmh	0.154476531619303
Mxra8	0.149844894350069
Gpat4	0.0543287269531738
Trappc4	0.0387327336164557
Wdr18	0.130186665288391
Nck1	0.175831493278274
Nbl1	0.0155263167397833
Steap3	0.195986504244884
Cipc	0.223863346778132
Laptm5	0.207577607156611
Dlgap4	0.186005049845047
Acin1	0.0965828990346309
Fam50a	0.264810659390014
Ypel5	0.154866429847091
Akirin2	0.00381140264327267
Serhl	0.226057729791354
Tapbp	0.181380759011767
Dedd	0.17812278061515
Tnfrsf12a	0.278135880941643
Tra2a	0.109541242672256
Lars	0.0978705355450291
Rgl2	0.0659198122628434
Nup88	0.0510783131710898
Dcaf5	0.0756409902447428
Rb1cc1	0.0686157000150293
Slc9a2	0.342253600068891
Mtfr1	0.144654260256228
Plbd1	0.242356571875842
Ndufaf4	0.0175138356644448
Hax1	0.0930799162000068
Ptpn3	0.0916946729242912
Pes1	0.078639930806058
Tmem248	0.250736503066381
Fam118b	0.0761720900923347
Cars	0.0352901450100347
Bst2	0.0135207295825711
Ddo	0.190214307962734
Eif2d	0.0783227297944183
Bax	0.0523952778549686
2610001J05Rik	0.112402115202329
Ciao1	0.0462160565412539
H2-Ab1	0.109371104580313
Tcim	0.0545525124792332
2310039H08Rik	0.023122094101825
Atf1	0.140152328598224
Prkca	0.00544513769711409
St8sia5	0.272559515117177
2010320M18Rik	0.201229382061438
Cetn3	0.00719077424385813
Sharpin	0.112024353959211
Msn	0.2752503202195
Tmem127	0.0825898580778598
Ciao3	0.155313960952945
Ppme1	0.0963184614229433
Sdhaf1	0.0345338407142477
Med4	0.00500279533737624
Ppp1r15a	0.361759869559473
Xrcc6	0.210810414750429
Thrap3	0.114404148658533
Polr3c	0.0436929975041684
Timm17b	0.106688758698136
Mcur1	0.121491991632086
Stau1	0.124650714771942
Lyrm2	0.0517443341065873
Kiz	0.000815984179467611
Pex14	0.110017646975462
Oard1	0.153930404289471
Clic4	0.392611529155923
Klhl7	0.0296858783860731
Snx13	0.0121311806545734
Uri1	0.268481882585678
Dmac2l	0.0902223825545682
Mrpl23	0.172829537773651
Dus3l	0.0937744474388113
Paip1	0.0473619882599984
Acot9	0.373272964014204
Fbxl5	0.222613412722083
Dek	0.0880291225755633
Snrnp200	0.0166556163934431
2510002D24Rik	0.119038796123076
2210016L21Rik	0.119592496230615
Desi2	0.112558647189829
Fbxo6	0.050659310369103
Sf3b6	0.029712630439529
Tceal5	0.141682484577459
Ppp2r5d	0.0133902756196524
Snrpb2	0.181947119675884
Fn1	0.24482479266784
Slc25a46	0.0755457904702296
Snrnp35	0.316978401436291
Surf2	0.167790741484706
Pacsin2	0.0527131515727331
Hnrnph2	0.0117291413415636
Pnpla7	0.195025676000241
Bace1	0.0330949956084129
Srsf4	0.00495072438984818
Myo1c	0.0276611110590407
Atp8a1	0.41106157794883
Bhlhe41	0.409444632983232
Cert1	0.112593748970714
Erp44	0.16346371402867
Ccdc25	0.0959972430632224
Dhrs4	0.490634870148167
Nup85	0.103475164332591
Slco3a1	0.120950822545128
Tbx1	0.102453439526843
Gtpbp1	0.0604460933112304
Rufy1	0.0427455397538045
Scamp4	0.215744965851034
Clptm1l	0.109727954152002
Hspa1l	0.268274589232926
Dysf	0.0543345725115676
Coq6	0.0949732863435544
Stx7	0.0945977460309614
Gadd45a	0.142117083277704
Tmem214	0.068351516602848
Tpra1	0.0339743190403786
Dennd5a	0.175734877489182
Eif2s1	0.062413184168706
Arnt	0.0191649652070149
Ubr4	0.149740271756112
Sptssa	0.0778926120594119
Fam160b2	0.0589109197180611
Otud1	1.54201311357689
Dctn5	0.00417941432446309
Celf1	0.00382317043890544
Kansl3	0.0705010834505147
Nmnat1	0.0408492671180711
Nos1	0.447104774229274
Tie1	0.344585596099693
Pde2a	0.287266644797482
Ccdc90b	0.109941521690151
Ftsj3	0.0450295015992964
Txnl4a	0.104206395174994
P4ha2	0.247856972351918
Ebag9	0.0889025066101335
Mta2	0.09301637458984
Lsp1	0.0170809724225673
Col15a1	0.384399708133053
Sult1a1	0.0753643832026127
Mpv17	0.0778041896308727
Snrpa	0.0163720352431761
Ahnak	0.156591691837631
Furin	0.0785296627019045
Klhl22	0.140228516745787
Plxnd1	0.259205364086164
Tubb5	0.133995030704136
Bud23	0.0502979392402851
Scmh1	0.0323096574875934
Plin5	0.74619295234816
Ilf2	0.0723370857568939
Atxn2	0.0697264338495169
Ppp1r12b	0.617761187173704
Fzd7	0.102107830995924
Dnajc5	0.0214718361997039
Abcb7	0.0232191499497978
Nfyb	0.288242331168239
Traf7	0.219812691761301
Crk	0.0657426910458854
Gpn3	0.247770994254468
Fuz	0.131807530940522
Cbx1	0.0909725265667316
Jmjd6	0.0594317583943236
Ext2	0.112499373727981
Fbxo11	0.00434858738107273
Zfp260	0.155326371595204
Tnip1	0.0611794930547749
Arfgap1	0.0925283985210434
Krba1	0.267308296368772
Stom	0.609938923821304
Tpp2	0.0975585661104346
Dab2ip	0.0467526283676558
Mcam	0.0645994864002714
Bbip1	0.0207775065392937
Tmem123	0.05411156608276
Lactb2	0.12335937440077
Snx2	0.16444506061979
Set	0.0147457006219411
Drosha	0.0871056917392934
Coq10b	0.25790679873324
Bag2	0.299146539631724
Pts	0.171652608449367
Homer1	0.357946153178978
Bcl2l2	0.11529020819382
Ctcf	0.16701305640384
Mus81	0.0918033996217654
Btbd2	0.061270468387966
Timm10b	0.0209987135172896
Trex1	0.0332079458835392
Afdn	0.363369382607163
Tjap1	0.0773063549876921
Prkcsh	0.025136001950095
Cmc2	0.0636808103442658
Gtf2f1	0.0916618024902548
Snx9	0.0171646704641642
Trappc3	0.126807238453387
Cdc5l	0.0443901121177262
Galt	0.136466479428002
Abcd2	0.0915754326279876
Klhl38	0.0150596531257295
Tial1	0.046440875251872
Coq3	0.298757470669433
Pnn	0.12352370431533
Nelfcd	0.177006893960817
Actr10	0.0636669489304883
Tsfm	0.336821431157954
Klhdc10	0.142695746169346
Rmdn1	0.189259916533931
Rpl7l1	0.052706537074289
Slu7	0.130693769343683
Aen	0.151340820092209
Def8	0.0387197380354383
Pdxdc1	0.107326293786979
Babam2	0.0408977076321955
1600014C10Rik	0.0278181788354914
Carnmt1	0.276968338329353
Dazap1	0.00851767031844995
Spcs3	0.15872344653843
G0s2	0.363827351348281
Tmem106b	0.0276464169013581
Nmd3	0.0992388603113284
Naa15	0.127048603636792
Fam104a	0.19581266529029
Atg12	0.232090703294288
Zyg11b	0.0502546684809475
5730409E04Rik	0.139626291958906
Exoc3	0.146528396923997
Mvp	0.767553244103039
Rbck1	0.138142100758369
Acsl3	0.357969467752594
M6pr	0.0593280948998645
Atic	0.0149458365668433
Wdr61	0.156202036811602
Ercc1	0.122149578894898
Pgap2	0.12745335701716
H2aw	0.444724787365466
Golga5	0.027125882349706
Hikeshi	0.127770125888908
Exosc9	0.0126562749265114
P4ha1	0.0488694368472286
Mrps22	0.0297580568872307
Mrpl11	0.00768246908444146
Iqsec1	0.134783006629885
Smim14	0.0437269091106609
1110065P20Rik	0.188333457861639
Sel1l	0.0321687169423742
Arhgef1	0.0326299005347379
Cnn3	0.150210878215701
Ube2q2	0.211757391871481
Pagr1a	0.110604362442562
Ssx2ip	0.113778587337294
Id3	0.272789870979447
Tln2	0.11780114061216
Ranbp1	0.0920191965800983
Ppp4c	0.110212682778078
Osbpl1a	0.428479398809083
2410006H16Rik	0.557843150194332
Apmap	0.110369923016705
Chchd4	0.108223310152019
Mydgf	0.071159555108056
Dusp8	0.685349739402121
Mtg2	0.107392975097222
Dcaf12	0.0278899800153519
Gnptg	0.213121905475618
Emp1	0.087471188074756
Klhl9	0.00997846590620922
Azin1	0.179892676090964
Ythdc1	0.10331820717444
Ctsf	0.0197360062294828
Rab40b	0.0839622705253124
Sfpq	0.184774447616256
Gfer	0.385159886307082
Znhit3	0.106500730410515
Mvb12a	0.0018629209021871
Stag2	0.177496639769869
Mecr	0.126482598323563
Aldh7a1	0.167044344258189
Ranbp10	0.0734341303953732
Ahcyl1	0.110874577573851
Vrk3	0.0972337339784044
Sec14l1	0.0934782169326291
Fam174c	0.246057957401335
Gamt	0.132695931120088
Otud7b	0.0444581227369495
Plp2	0.0210087343503846
Parm1	0.289823189704542
Sec11a	0.185715592361069
Rhbdd3	0.138949183335915
Wls	0.139288628385737
Nt5m	0.0250885169369199
Slc38a10	0.557871902806591
Bet1	0.20402420604789
Cebpg	0.164662554004563
Zwint	0.376159202103363
Pofut2	0.124066012681108
Ttc32	0.335879008559538
Sec14l5	0.0347702876809041
Hdhd5	0.198607865259432
Ppil2	0.030622710672466
Gm20300	0.200217885857732
Pgs1	0.061044138741361
Pnkp	0.00590356100742178
Gpr146	0.0780453740281178
Fbxo22	0.0165545437517902
Trf	0.152589226324444
Akirin1	0.0420368030915737
Slc35c2	0.0920696849991715
Srsf7	0.183731482463123
Flywch1	0.203549010173265
Rnps1	0.0810854127800195
Smarca4	0.0582501239033893
Dusp28	0.164708063860572
Dolk	0.0607180110747712
Mdp1	0.222314298447501
Ggnbp1	0.0226436096436051
Ptges3	0.347392964521823
Slc39a13	0.0919845067591168
Habp4	0.0250637142365832
Htra4	0.45387520791284
Stk38	0.0351947841742291
Nosip	0.0337888980135024
Lgals8	0.0482445805806868
Vamp1	0.224369921232809
NA	0.159665649073189
Chrne	0.167506230136152
Ndufaf2	0.00469950779751032
Hgsnat	0.276697412311679
Bdh1	1.42320209741193
Eral1	0.019870929613971
Myod1	0.454575047425949
Entr1	0.0378660216840705
Ythdf3	0.104193519105401
Gpr180	0.183381786887864
Ccn1	0.150934544679199
H4c9	0.283799455317782
